1986-12-31,0.96626747871454
1987-12-31,0.31067961165049
1988-12-31,-0.051851851851852
1989-12-31,0.1015625
1990-12-31,-0.095602836879433
1991-12-31,0.50188205771644
1992-12-31,0.033834586466165
1993-12-31,-0.048080808080808
1994-12-31,0.22559422750424
1995-12-31,0.17090909090909
1996-12-31,0.036971310263236
1997-12-31,-0.040074158585282
1998-12-31,-0.16802852473629
1999-12-31,0.023392857142857
2000-12-31,0.25091607049381
2001-12-31,-0.17003766215651
2002-12-31,-0.44267708171869
2003-12-31,0.24926793557833
2004-12-31,0.41517726340463
2005-12-31,0.1008281573499
2006-12-31,0.44365905678453
2007-12-31,0.42973548861727
2008-12-31,-0.17645614721671
2009-12-31,0.25281923080111
2010-12-31,0.43815670913673
2011-12-31,0.080970457395933
2012-12-31,0.36925394632645
2013-12-31,0.30009879637642
2014-12-31,-0.23723088464738
2015-12-31,0.021041557075223
