Date,Open,High,Low,Close,Volume
2015-12-31,-0.074591682101364,-0.058276606342354,-0.072104018912529,-0.0450177035913,-0.0010894214400608
2014-12-31,0.077076532462822,0.084248424842484,0.079475027342326,0.074651204928429,0.044648815737636
2013-12-31,0.34652014652015,0.32010456273764,0.34691873312055,0.31342217991433,-0.49547617885782
2012-12-31,0.60462382445141,0.6322730799069,0.60860979462875,0.65694006309148,-0.24510884459991
2011-12-31,-0.22478736330498,-0.21973365617433,-0.21900061690315,-0.23151515151515,0.012908977480431
2010-12-31,0.77753779697624,0.77729962345347,0.76291462751495,0.78958785249458,0.4790428810989
2009-12-31,1.402075226978,1.2865928659287,1.3852140077821,1.305,0.012835609108267
2008-12-31,-0.52111801242236,-0.49503105590062,-0.50608584240871,-0.48947032546267,0.52625245121457
2007-12-31,0.75381263616558,0.73866090712743,0.72105843439912,0.72008781558727,0.40126872808416
2006-12-31,0.11951219512195,0.1278928136419,0.13375,0.13732833957553,0.10672076203916
2005-12-31,0.97115384615385,0.91822429906542,0.92307692307692,0.88915094339623,0.57954862078573
