Date,Open,High,Low,Close,Volume
2015-12-31,-0.050254747568319,-0.044830741079597,-0.054330160204319,-0.037156704361874,0.069009641491123
2014-12-31,0.46920721333787,0.46957983193277,0.47601096641535,0.46187584345479,-0.22402820745866
2013-12-31,-0.095970470624423,-0.10660660660661,-0.096594427244582,-0.10749774164408,-0.013946484965298
2012-12-31,0.10427989130435,0.12576064908722,0.10314207650273,0.13113079019074,0.6473682892449
2011-12-31,-0.32646991535118,-0.32588878760255,-0.32237907891692,-0.32583237657865,0.24568007605918
2010-12-31,0.36636448890278,0.37039350405996,0.37480114540248,0.38385764219892,-0.14239977985424
2009-12-31,0.86421911421911,0.84128809660725,0.86972040452112,0.85444902769593,-0.44885007190123
2008-12-31,-0.33974605617545,-0.33953665020889,-0.34591439688716,-0.35080336648814,0.083274210021596
2007-12-31,-0.1953560371517,-0.20115291262136,-0.20260626745268,-0.19096255029403,0.032042118633025
2006-12-31,0.038251366120219,0.039419741406496,0.044732576985413,0.027998727330576,-0.22011153962828
2005-12-31,0.43364055299539,0.4486066697122,0.44024276377218,0.46050185873606,0.35795197815851
2004-12-31,-0.069468267581475,-0.067319982956966,-0.049267643142477,-0.051146384479718,-0.6355094839696
2003-12-31,1.288518155054,1.2764306498545,1.2643216080402,1.2589641434263,0.58265916121142
2002-12-31,-0.644823980481,-0.64064133844545,-0.62720119895092,-0.63169479090242,-0.21971709763125
2001-12-31,-0.53281224556261,-0.54719065656566,-0.51419730615217,-0.51347492414778,-0.0027149827864493
2000-12-31,,-0.30723813689044,-0.37836614618692,-0.38320123293703,7.1669398301281
1999-12-31,,3.3182247403211,3.6079249217935,3.5104270109235,-0.19573514433736
