Date,Open,High,Low,Close,Volume
2015-12-31,-0.064443535188216,-0.050941080196399,-0.050260688216893,-0.034820683903253,3.9950017008731
2014-12-31,0.22322322322322,0.21743462017435,0.21024734982332,0.20502512562814,-0.20641919495506
2013-12-31,0.60610932475884,0.60471622701839,0.60080808080808,0.59263705482193,-0.22043918918919
2012-12-31,0.010560519902518,0.012955465587045,0.0097919216646266,0.019583843329253,0.12314848664389
2011-12-31,0.038818565400844,0.03347280334728,0.036802030456853,0.032869785082175,-0.27747018472661
2010-12-31,0.17037037037037,0.17733990147783,0.19273461150353,0.19727547931382,-0.47266687399961
2009-12-31,-0.14158541754981,-0.18408360128617,-0.15443686006826,-0.19789558883043,-0.11433428497137
2008-12-31,-0.52295247724975,-0.50050190724754,-0.52415753146569,-0.5007072135785,0.29721789766515
2007-12-31,0.56984126984127,0.57776369971492,0.61243862520458,0.60734004546931,-0.17736190592381
2006-12-31,-0.11016949152542,-0.11345127773097,-0.12464183381089,-0.12478681068789,1.3015956974418
2005-12-31,2.4536585365854,2.3914285714286,2.4384236453202,2.4490196078431,6.2783650190114
2004-12-31,0.096256684491979,0.10526315789474,0.10326086956522,0.079365079365079,10.434782608696
2003-12-31,-0.13425925925926,-0.12037037037037,-0.08,-0.055,-0.71779141104294
