Date,Open,High,Low,Close,Volume
2015-12-31,-0.1728525980912,-0.15686686266275,-0.16150537634409,-0.14346712211785,0.44463845940191
2014-12-31,-0.089240873092525,-0.088786835055492,-0.098138091543832,-0.10285385941391,0.4032545562575
2013-12-31,0.27136542239686,0.21903428971309,0.26776493730022,0.21900537006771,-0.4102572091871
2012-12-31,-0.22111706197399,-0.18342857142857,-0.21743313450067,-0.17997319548152,0.66921173613811
2011-12-31,0.18334087822544,0.17397137745975,0.17792384406165,0.17476383265857,0.28751995187399
2010-12-31,0.5119780971937,0.51799049558724,0.52558782849239,0.53734439834025,-0.014012520998216
2009-12-31,1.5631578947368,1.4448132780083,1.5502645502646,1.4261744966443,-0.5277433311217
2008-12-31,-0.60851648351648,-0.59041468388851,-0.59858407079646,-0.57954144620811,0.1686102426314
2007-12-31,0.89459986987638,0.90051679586563,0.84761281883584,0.83971447112265,-0.10035361134996
2006-12-31,0.45825426944972,0.42410303587857,0.46455938697318,0.43616029822926,0.6158388329281
2005-12-31,0.31257783312578,0.34197530864198,0.30174563591022,0.33291925465839,0.26050788091068
2004-12-31,0.35185185185185,0.36363636363636,0.38514680483592,0.38316151202749,-0.24169986719788
2003-12-31,0.18326693227092,0.1556420233463,0.15568862275449,0.13894324853229,0.031506849315068
2002-12-31,0.23645320197044,0.24757281553398,0.24317617866005,0.24330900243309,-0.83125288950532
