1973-12-31,-0.3335630865855
1974-12-31,-0.15800289184804
1975-12-31,0.23021253908422
1976-12-31,0.25972528404583
1977-12-31,0.0703649273328
1978-12-31,-0.0039013936431815
1979-12-31,-0.065141505394214
1980-12-31,0.041796704520681
1981-12-31,0.25617399234123
1982-12-31,0.32646781417073
1983-12-31,0.004563598570111
1984-12-31,0.18148246117842
1985-12-31,-0.17558774813084
1986-12-31,0.23540489642184
1987-12-31,-0.37118902439025
1988-12-31,0.96441837732163
1989-12-31,0.52279712459686
1990-12-31,0.014019574908499
1991-12-31,0.39196652517819
1992-12-31,0.17073716403537
1993-12-31,0.14162947842795
1994-12-31,-0.35146653103872
1995-12-31,0.43818033977921
1996-12-31,0.0078307164871935
1997-12-31,0.16411170011403
1998-12-31,0.09812626971704
1999-12-31,-0.13877730435659
2000-12-31,0.71403858046217
2001-12-31,-0.04492525124544
2002-12-31,0.2024098144534
2003-12-31,0.29397528737952
2004-12-31,0.2213469788249
2005-12-31,0.04665433317313
2006-12-31,0.38397238927749
2007-12-31,0.32547809544653
2008-12-31,-0.28306239664909
2009-12-31,0.024287505424232
2010-12-31,-0.0973049297796
2011-12-31,0.082852286183465
2012-12-31,-0.083650469530528
2013-12-31,0.043478047982304
2014-12-31,0.44757235614489
2015-12-31,0.015432098765432
