1979-12-31,0.77142857142856
1980-12-31,0.9032258064516
1981-12-31,0.41242937853108
1982-12-31,0.18799999999999
1983-12-31,0.24579124579129
1984-12-31,-0.25405405405408
1985-12-31,0.75710144927543
1986-12-31,0.041240514681566
1987-12-31,-0.36818757921418
1988-12-31,0.26930792377127
1989-12-31,-0.096207032793342
1990-12-31,-0.25945355191256
1991-12-31,0.14374262101535
1992-12-31,0.40645161290324
1993-12-31,0.30055045871556
1994-12-31,-0.14997178329571
1995-12-31,0.22622406639009
1996-12-31,0.20465619924197
1997-12-31,0.37213483146069
1998-12-31,0.46069439895185
1999-12-31,-0.081959860970958
2000-12-31,-0.023937469467518
2001-12-31,0.2982982982983
2002-12-31,0.048147106519478
2003-12-31,0.24910278901219
2004-12-31,0.46397370548639
2005-12-31,0.053332093615919
2006-12-31,0.053975646906224
2007-12-31,-0.17608676920726
2008-12-31,-0.27660618671268
2009-12-31,0.31148820388949
2010-12-31,0.12072679826429
2011-12-31,-0.09655492192446
2012-12-31,0.10519140506857
2013-12-31,0.57578880962336
2014-12-31,0.21390698254366
2015-12-31,0.017275135321893
