Date,Open,High,Low,Close,Volume
2015-12-31,-0.050063371356147,-0.050847457627119,-0.045889101338432,-0.040152963671128,-0.34606814233539
2014-12-31,-0.12235817575083,-0.11940298507463,-0.12051569506726,-0.12930077691454,-0.050385666314315
2013-12-31,-0.28820269200317,-0.31085714285714,-0.28895974491829,-0.31326219512195,-0.60075096889968
2012-12-31,0.38032786885246,0.4344262295082,0.38389409817981,0.44334433443344,2.9758533491908
2011-12-31,0.1275415896488,0.11246200607903,0.11844540407156,0.10718635809988,0.85135176186399
2010-12-31,0.010585305105853,0.016059295861643,0.018856065367693,0.03140703517588,-0.11158790132342
2009-12-31,0.71581196581197,0.68295218295218,0.74835164835165,0.66179540709812,-0.38515394198037
2008-12-31,-0.55618776671408,-0.55109659356043,-0.56851588430536,-0.54917647058824,0.68720344255496
2007-12-31,-0.055953446732319,-0.041163310961969,-0.048714479025711,-0.045372866127583,-0.56470322726247
2006-12-31,0.34335538184005,0.34073185362927,0.34363636363636,0.34015653220951,1.5259377494014
2005-12-31,-0.13295099061522,-0.13177083333333,-0.13522012578616,-0.13489583333333,0.57922218221102
2004-12-31,0.074509803921569,0.062534587714444,0.06890756302521,0.063711911357341,-0.63344772967265
2003-12-31,0.38051044083527,0.37728658536585,0.39018691588785,0.37576219512195,0.62994836488812
2002-12-31,-0.19288389513109,-0.18255451713396,-0.18990536277603,-0.1748427672956,0.78631821675634
2001-12-31,0.021032504780115,-0.014127764127764,0.014724711907811,-0.013647642679901,-0.7288453522301
2000-12-31,,-0.15031315240084,-0.17659462308909,-0.15690376569038,8.2092130518234
1999-12-31,,0.44603773584906,0.44919786096257,0.44629349470499,-0.73377618804292
1998-12-31,,0.18727598566308,0.18676337262013,0.18458781362007,1.6517615176152
