Date,Open,High,Low,Close,Volume
2015-12-31,-0.13066328379848,-0.11229849664916,-0.11485111891992,-0.094287298946201,1.2285019240489
2014-12-31,0.025650557620818,0.021272660007399,0.010087801232953,0.003152818991098,0.087513634501455
2013-12-31,0.6744475568005,0.64066767830046,0.6728125,0.63691560412872,-0.66214539262601
2012-12-31,0.026517571884984,0.050701530612245,0.03026400515132,0.056446440025657,0.87060890298853
2011-12-31,-0.29425028184893,-0.29811996418979,-0.29792043399638,-0.2983798379838,1.007482299093
2010-12-31,0.25070501974055,0.25364758698092,0.25219360317011,0.25714285714286,-0.18290824313405
2009-12-31,0.022491349480969,0.003943661971831,0.053997613365155,0.014056224899598,-0.47021408153654
2008-12-31,-0.4329627207325,-0.42788074133763,-0.45031157756642,-0.43427458617332,0.92611852344026
2007-12-31,0.028763666947014,0.043032442427299,0.035841685068796,0.044229791560752,0.72117429698754
2006-12-31,0.21128769356153,0.20988407565589,0.20511770726714,0.20428571428571,-0.015476630903934
2005-12-31,0.20353114271702,0.20014644862094,0.20587509256974,0.20957788200444,0.64516129032258
2004-12-31,0.2086544161233,0.21069739952719,0.21106128550075,0.2031482031482,-0.17145738779627
2003-12-31,0.23771093176816,0.23593864134405,0.25515947467167,0.24519230769231,-0.11617887386718
2002-12-31,-0.14006309148265,-0.14383989993746,-0.15396825396825,-0.14646464646465,0.1610176800345
2001-12-31,-0.1100505334082,-0.10869565217391,-0.1,-0.094857142857143,0.53413601481874
