1986-12-31,0.10435949023166
1987-12-31,0.40992140269988
1988-12-31,-0.075510610390373
1989-12-31,0.25259606189355
1990-12-31,0.10899237022276
1991-12-31,0.05499151344413
1992-12-31,0.10344749643727
1993-12-31,0.32927664616847
1994-12-31,-0.14716958011846
1995-12-31,0.43475225732451
1996-12-31,0.37689433797514
1997-12-31,0.43757896527258
1998-12-31,0.023918562438123
1999-12-31,0.25069940469188
2000-12-31,-0.098163751885253
2001-12-31,-0.075812045044371
2002-12-31,-0.20264930677986
2003-12-31,0.3833361158621
2004-12-31,0.068746603041053
2005-12-31,-0.020956485565426
2006-12-31,0.2254498710017
2007-12-31,-0.047280934485924
2008-12-31,-0.27218148504628
2009-12-31,0.29715552856442
2010-12-31,0.43143062730663
2011-12-31,0.0099660695915559
2012-12-31,0.15260830387372
2013-12-31,0.4910261196477
2014-12-31,-0.24341790619462
2015-12-31,-0.010596765197992
