Date,Current PE Ratio
2012-12-31,23.297742663656884
2011-12-31,11.6
2010-12-31,11.812715549558
2009-12-31,13.389878428046
2008-12-31,16.090714007023
2007-12-31,16.974182104848
2006-12-31,24.713329764454
2005-12-31,20.803226826954
