Date,Current PE Ratio
2012-12-31,27.496052631578944
2011-12-31,37.95
2010-12-31,12.719318181818
2009-12-31,47.828985507246
2002-12-31,6.6887155963303
2001-12-31,8.4211926605505
2000-12-31,25.179654255319
1999-12-31,24.72776801406
