Date,Current PE Ratio
2012-12-31,42.11038320653706
2011-12-31,25.16
2010-12-31,34.474375631586
2009-12-31,48.045625587959
2008-12-31,34.497936726272
2007-12-31,15.356164383562
2006-12-31,107.96376811594
2005-12-31,43.619178082192
2004-12-31,28.55873015873
2003-12-31,78.151260504202
