Date,Current PE Ratio
2012-12-31,18.7503591954023
2011-12-31,14.28
2010-12-31,15.565334014561
2009-12-31,44.819992035046
2008-12-31,18.729496802891
2007-12-31,16.291379310345
2006-12-31,20.776918316832
2005-12-31,25.65387374462
2004-12-31,27.048062015504
2003-12-31,48.606705351386
2002-12-31,94.87404162103
2001-12-31,40.737915407855
2000-12-31,20.481555834379
1999-12-31,57.159466911765
