Date,Current PE Ratio
2013-12-31,0.0
2012-12-31,13.18
2011-12-31,11.500867302689
2010-12-31,11.299641255605
2009-12-31,9.0845971563981
2008-12-31,8.8033883579496
2007-12-31,15.371164021164
2006-12-31,13.141336851363
2005-12-31,63.725454545454
2004-12-31,14.206775067751
2003-12-31,11.018944099379
2002-12-31,7.9188584219362
2000-12-31,4.7185890834192
