Date,Price to Book Value Ratio
1999-12-31,8.6890653700702
2000-12-31,3.8598824277089
2001-12-31,2.3184022224093
2002-12-31,4.7030277622508
2003-12-31,3.4809002022926
2004-12-31,4.0516343872005
2005-12-31,3.6062243444752
2006-12-31,4.1404577464789
2007-12-31,1.8780250626566
2008-12-31,3.4015333476303
2009-12-31,3.921507920181
2010-12-31,3.2296732777618
2011-12-31,3.15
2012-12-31,4.349135824812234
