Date,Price to Book Value Ratio
2000-03-31,0.96952380952381
2001-03-31,2.2938808373591
2002-03-31,2.3866030610217
2003-03-31,2.6382978723404
2004-03-31,2.9554848966614
2005-03-31,3.156718251044
2006-03-31,3.3761613175676
2007-03-31,3.7834547716367
2008-03-31,2.0708978985353
2009-03-31,2.4811044662171
2010-03-31,2.8642717905876
2011-03-31,3.4696524295348
2012-03-31,4.04
2013-03-31,4.840727699530516
