Date,Price to Book Value Ratio
2000-12-31,5.4186575654152
2001-12-31,3.6709328782708
2002-12-31,6.3845278725825
2003-12-31,10.546643913538
2004-12-31,12.731769722814
2005-12-31,5.7983226058124
2006-12-31,12.091540048771
2007-12-31,3.9538866930171
2008-12-31,6.5363151415675
2009-12-31,5.837636516382
2010-12-31,2.9559857361182003
2011-12-31,2.03
2012-12-31,2.2007985444253513
