Date,Price to Book Value Ratio
2000-09-30,2.3473516601883
2001-09-30,2.3784082535004
2002-09-30,2.1527135663594
2003-09-30,2.4361221843331
2004-09-30,2.8878776235531
2005-09-30,2.6952730345927
2006-09-30,2.7816972318053
2007-09-30,2.9144119646499
2008-09-30,1.127281913102
2009-09-30,1.7609719864177
2010-09-30,2.847089078573
2011-09-30,2.03180701582
2012-09-30,1.86
2013-09-30,2.7286230461079253
