Date,Price to Book Value Ratio
2000-09-27,10.685945945946
2001-09-27,8.7984467455621
2002-09-27,7.1973350253807
2003-09-27,9.8301607445008
2004-09-27,10.458222458755
2005-09-27,10.900114062245
2006-09-27,9.3760242792109
2007-09-27,8.3383920732472
2008-09-27,5.1668898356665
2009-09-27,5.7033683800623
2010-09-27,6.5535904863546
2011-09-27,6.0207777952015
2012-09-27,6.25
2013-09-27,4.802427354417085
