Date,Price to Book Value Ratio
1999-12-31,0.47235708692248
2000-12-31,1.3630711843332
2001-12-31,1.1300800949273
2002-12-31,1.2052758435994
2003-12-31,1.1529460927706
2004-12-31,1.9734774066798
2005-12-31,1.5499228719675
2006-12-31,1.6662435742844
2007-12-31,0.96324726680623
2008-12-31,1.7198719294562
2009-12-31,2.4096954933009
2010-12-31,3.034017522932
2011-12-31,3.28
2012-12-31,3.809194183157954
