Date,Price to Book Value Ratio
2000-05-31,2.4970534146953
2001-05-31,2.6879533590943
2002-05-31,2.5801069518717
2003-05-31,2.823710208562
2004-05-31,3.7048158287705
2005-05-31,3.3041093032958
2006-05-31,2.8790374424464
2007-05-31,2.2437658027813
2008-05-31,1.3102850061958
2009-05-31,1.9240349332159
2010-05-31,2.1295706321048
2011-05-31,1.7453679369251
2012-05-31,1.95
2013-05-31,2.5602577995779385
