Date,Price to Book Value Ratio
1999-12-31,3.2520325203252
2000-12-31,1.3191144708423
2001-12-31,1.3194953194953
2002-12-31,2.6157205240175
2003-12-31,6.3422579205712
2004-12-31,6.0549178880452
2005-12-31,5.540680154972
2006-12-31,6.062649259672
2007-12-31,2.8029513888889
2008-12-31,3.3439661485882
2009-12-31,2.9911292356849
2010-12-31,4.5153341127799
2011-12-31,4.19
2012-12-31,5.636846507737348
