Date,Price to Book Value Ratio
2000-07-31,3.5213151161106
2001-07-31,4.2161199278212
2002-07-31,4.6594150568695
2003-07-31,5.2694421824104
2004-07-31,4.5973441615452
2005-07-31,5.5514007667355
2006-07-31,6.1005695874806
2007-07-31,5.1808845208845
2008-07-31,3.4920887602508
2009-07-31,3.872094843102
2010-07-31,5.5483516483516
2011-07-31,5.6323289613612
2012-07-31,6.89
2013-07-31,9.776888489208632
