Date,Price to Book Value Ratio
1999-12-31,1.1000126699355
2000-12-31,0.59799458798236
2001-12-31,0.40862809597523
2002-12-31,1.2660087719298
2003-12-31,1.1059329320722
2004-12-31,2.0832363815627
2005-12-31,2.5010330956299
2006-12-31,2.2082863077722
2007-12-31,1.4215694262657
2008-12-31,1.7170851194121
2009-12-31,1.6824256046909
2010-12-31,1.5699508709245
2011-12-31,1.82
2012-12-31,2.150503889469406
