Date,Price to Book Value Ratio
1999-12-31,14.914112203586
2000-12-31,11.145217864924
2001-12-31,4.5469355439642
2002-12-31,5.9300992528159
2003-12-31,5.0956366237482
2004-12-31,4.3927955302882005
2005-12-31,4.6173982869379
2006-12-31,4.6538494660696
2007-12-31,4.3501988259799
2008-12-31,4.1590719712442
2009-12-31,3.0494284748055
2010-12-31,3.8023468474229
2011-12-31,3.34
2012-12-31,5.947655294277559
