Date,Price to Book Value Ratio
1999-12-31,4.7369029757439
2000-12-31,3.4329384232851
2001-12-31,2.9106695717212
2002-12-31,2.8313864562325
2003-12-31,2.3540519592942
2004-12-31,2.1444296289485
2005-12-31,2.1506411120396
2006-12-31,1.4569433801618
2007-12-31,1.1345075997467
2008-12-31,1.3595059822462
2009-12-31,1.1312357613447
2010-12-31,1.0707055400655
2011-12-31,1.16
2012-12-31,1.1907214628405902
