Date,Price to Book Value Ratio
2007-12-31,0.85375423222466
2008-12-31,2.8250479478328
2009-12-31,2.6141198619391
2010-12-31,3.4241154941033
2011-12-31,4.07
2012-12-31,4.235398613518197
