Date,Price to Book Value Ratio
2000-05-31,3.1669005102041
2001-05-31,4.3885487009271
2002-05-31,3.164678301641
2003-05-31,4.4485264635124
2004-05-31,5.0228175848078
2005-05-31,4.0417087474973
2006-05-31,3.9568191942977
2007-05-31,4.6142403666852
2008-05-31,3.0465047923323
2009-05-31,3.6662295232836
2010-05-31,4.2601554329772
2011-05-31,4.4666260286498
2012-05-31,4.49
2013-05-31,6.166660789844852
