Date,Price to Book Value Ratio
2001-12-31,0.35200198302762
2002-12-31,2.0362894718335
2003-12-31,1.9557537203226
2004-12-31,3.571144278607
2005-12-31,4.0084104938272
2006-12-31,3.6161311053985
2007-12-31,2.2870718232044
2008-12-31,2.8168384879725
2009-12-31,2.5460780598712
2010-12-31,2.6530018761726
2011-12-31,1.93
2012-12-31,2.331823515606665
