Date,Price to Book Value Ratio
1999-12-31,6.4964944170345
2000-12-31,4.2370093835133
2001-12-31,3.3378177769531
2002-12-31,5.0500088198977
2003-12-31,5.9976675946129
2004-12-31,5.568962469805
2005-12-31,5.6649968076223995
2006-12-31,6.5495900119494
2007-12-31,3.0280868531922
2008-12-31,5.5390549662488
2009-12-31,5.8145513843592
2010-12-31,4.3577127256181
2011-12-31,4.85
