Date,Current PE Ratio
2012-12-31,0.27352670404739
2011-12-31,0.33414267632564
2010-12-31,-0.48737682635732
2009-12-31,0.54174610591514
2008-12-31,0.66604941472359
2007-12-31,-0.63102174936602
2006-12-31,0.16790002420091
2005-12-31,0.09728920269452
2004-12-31,-0.18088744866542
2003-12-31,-0.15076366592734
2002-12-31,0.57021999522645
2001-12-31,0.17694917057533
2000-12-31,-0.51687486187328
