Date,Current PE Ratio
2012-12-31,0.49204455220617
2011-12-31,0.079574787720408
2010-12-31,-0.16508940615735
2009-12-31,-0.075090091975423
2008-12-31,0.46422689607787
2007-12-31,-0.036396766100455
2006-12-31,-0.37384301318911
2005-12-31,0.36044031285385
2004-12-31,-0.17890824796765
2003-12-31,0.25914679973717
2002-12-31,-0.15626092995799
2001-12-31,-0.061043106386916
2000-12-31,0.44172414569669
