Date,Current PE Ratio
2012-12-31,-0.22654374985981
2011-12-31,0.23909776059775
2010-12-31,0.68841640947488
2009-12-31,0.029688401913144
2008-12-31,0.0053591965128372
2007-12-31,-0.39018162758547
2006-12-31,-0.13802886374516
2005-12-31,0.1625198792988
2004-12-31,-0.3445793210012
2003-12-31,0.90866422356549
2002-12-31,0.030428621020884
2001-12-31,0.14654952237041
2000-12-31,0.22297598818123
