Date,Current PE Ratio
2012-12-31,-1.0
2009-12-31,8.0093841878581
2008-12-31,1.2467291422907
2007-12-31,-0.019589786832083
2006-12-31,-0.36788432089965
2005-12-31,-0.038856407796101
2004-12-31,0.034438133288387
2003-12-31,-0.027290069119799
2002-12-31,0.69322385185504
2001-12-31,-0.26258625650266
2000-12-31,0.086945469552383
