symbol,pe-delta-ratio,returns
AFL,-0.10799400393811,0.20119521912350999
AFL,-0.059144616863290998,0.10116086235489
AFL,-0.037038308596119,0.16516064257027999
AFL,-0.10675556144281,-0.0090478242137010008
AFL,0.19782164553622,0.36152173913043001
AFL,-0.38604764203406999,-0.26808238863165001
AFL,0.33665207764548999,0.0089441535776613994
AFL,-0.15395219925754,0.22010810810810999
AFL,-0.44542618508782,-0.23338649654439
AFL,0.55099066421484,0.22792417938049001
AFL,-0.14122504820038001,0.25753012048193002
A,-0.64213630145266998,-0.47926940639269
A,1.7397697282716,0.38132780082987999
A,-0.38989273839427002,0.046860919194953998
A,-0.064838215354164994,0.054232424677188001
A,-0.6664429085461,-0.57457811649428003
A,0.65236267686677996,0.98784388995521
A,0.28475341456543002,-0.15689114168477
A,-0.27834734518762,0.17205840251932
A,0.87349685450143999,0.39692232535417998
GAS,-0.056008708325827002,-0.035887937022459002
GAS,-0.20766310441729,-0.18275696445725001
GAS,0.092670551672185006,-0.14487217161328
GAS,0.50485073275658998,0.14226804123711001
GAS,0.0023466969465924001,0.047232250300842001
GAS,0.16702766543254,0.11778224648089999
GAS,-0.26046301896792001,-0.032639424312515999
GAS,-0.25279481684570998,-0.16710945802338001
GAS,0.40541711099056998,0.16331738437002
GAS,0.042072906125838,-0.017000274197971
GAS,-0.1662430180236,0.17880055788006
GAS,0.94312712688385003,-0.054188357785140001
GAS,-0.24249604735345001,0.18163622717038
APD,-0.055747543016370998,-0.088680451929225995
APD,-0.047623662371511,0.23578947368420999
APD,0.26252278405259999,0.097293204618587995
APD,0.17729681685953999,0.021045368293944999
APD,-0.1721128765263,0.18736273019090999
APD,-0.0032442426517667999,0.40338645418327002
APD,0.23692276580232999,-0.49031734766298002
APD,-0.64084703960238998,0.61249254028247002
APD,0.58957582181044998,0.12200838884777
APD,0.41905880809238,-0.063331500824629003
APD,-0.24680968255579999,-0.013734006338772
APD,-0.13968252211775001,0.33039752439894998
APD,0.64959543127920005,0.29030237967436001
ARG,1.6453859350140001,0.14087301587302001
ARG,-0.32669519271730002,0.24521739130435
ARG,0.020317422286855999,0.23417132216014999
ARG,0.1301282290844,0.24104111655978999
ARG,0.095674073570084006,0.23161094224924
ARG,-0.11470652718231,0.28603158933860001
ARG,0.11501781771621,-0.25177509115333002
ARG,-0.52471275253511995,0.22082585278276001
ARG,0.13954410768417,0.31218487394958
ARG,0.75405768813415996,0.25008005123278998
ARG,-0.080210073012910998,0.16918545081967001
ARG,-0.064624636597732002,0.22521634352065001
ARG,0.073493281914906006,0.029772016092981999
AKAM,0.54634001137449995,1.6653286502760001
AKAM,-0.094244378557347006,-0.34864457831325002
AKAM,-0.76253373651972001,-0.56387283236994001
AKAM,0.24262860572711001,0.67925778661364999
AKAM,1.0204470235866001,0.85674822415153995
AKAM,-0.45638160765386998,-0.31392136025505002
AKAM,0.092047479835171003,0.26734820322181002
AKAM,0.14281190112709999,0.15326326081642999
AA,-0.25402264208110997,0.061194029850745998
AA,-0.25981916298808,-0.35921237693390001
AA,1.7767187236841,0.66812993854257996
AA,-0.35276983992313998,-0.17315789473684001
AA,-0.27931930847353997,-0.058879694462126
AA,0.075437875362139001,0.014879945891106
AA,-0.40245259756488999,0.21792735754747999
AA,-0.76270497605358001,-0.69192886456907998
AA,22.227350248556998,0.43161634103020002
AA,-0.46895129976643002,-0.43794671864847001
AA,-0.66199258876068001,0.0034682080924855001
AA,3.8713807079631,0.22465437788018
ALXN,-0.28323345383664,0.65014338385907
ALXN,0.39029937540078002,0.77507447864945
ALXN,-0.19298239987168,0.31104895104894997
ALXN,-0.014484730491449001,0.41753787070621001
AGN,-0.28014887034306002,-0.22479622479622
AGN,-0.36546523234015998,-0.20282235749861999
AGN,0.69329247075480005,0.33287053106559999
AGN,-0.29895025428116001,0.055729166666667003
AGN,0.097338470100120006,0.33152442032559998
AGN,-0.0089681342788428993,0.10911448684698
AGN,0.15298072784607999,0.072991481543344006
AGN,-0.56237384438288995,-0.37235367372354
AGN,0.25789700941445998,0.56274801587302004
AGN,0.046359752499718999,0.089827011585462996
AGN,0.071898101422759,0.27770496577836001
AGN,-0.045694387716525002,0.045475267836790997
AGN,0.15942770169823001,0.21094516515862
ADS,-0.74692515097232004,0.56207674943566999
ADS,-0.10647176867645999,0.71531791907513997
ADS,-0.48399307815251003,-0.25021061499579
ADS,0.23459435163719999,0.75477528089888002
ADS,-0.15412022381626,0.20041619977589001
ADS,-0.67536938493037002,-0.37951726896920002
ADS,0.048561733608216001,0.38813668600903001
ADS,0.20791271945183001,0.099705836816845
ADS,0.29606327582078001,0.46191749964804002
ADS,0.0042940777832037999,0.39406779661017
ADS,0.85728026282457004,0.81631666206134001
ALL,0.038654892347192001,-0.22635445362718001
ALL,1.2000279811365,0.097626112759644001
ALL,-0.38451269546648997,0.16301703163017001
ALL,-0.061283281687668001,0.20223152022315
ALL,-0.13242526952599001,0.045436968290796999
ALL,1.0205078546599999,0.20417976696873999
ALL,-0.74000357361022995,-0.19781907541084001
ALL,-0.44411342338530002,-0.37277426766226002
ALL,2.279091756968,-0.083028083028082997
ALL,-0.17911123196654,0.061251664447403001
ALL,-0.016832183797193,-0.14021329987452999
ALL,2.0763031353850998,0.46552353155782999
ALL,-0.61205328672688997,0.35772964899178
ALTR,-0.64167692700850998,-0.19346256176359
ALTR,0.98900492410225005,-0.41894439208293999
ALTR,1.3288879823913999,0.83698296836982999
ALTR,-0.48767118464770998,-0.086092715231788006
ALTR,-0.44353229004168998,-0.10483091787440001
ALTR,-0.051544848946473001,0.062061521856449003
ALTR,-0.19010600411997,-0.018292682926829
ALTR,-0.21589048664898,-0.13509316770186
ALTR,0.14965691032667,0.35427887492519
ALTR,1.3930163477818001,0.57224922669023004
ALTR,-0.65271448503628005,0.042720629567172999
ALTR,-0.082576706247266998,-0.073045822102425995
ALTR,0.31305036382369,-0.054667054376271999
MO,-0.072091163548330006,0.042322834645669001
MO,-0.15778015278978999,-0.11614730878187
MO,0.16762532118852,4.8141025641026003
MO,0.17716527774349,0.12274898934215001
MO,0.20856041202650999,0.22291325695580999
MO,0.020660962168110999,0.14855460385439001
MO,-0.21173797294464,-0.11931950594267
MO,-0.74902894422254995,-0.80074093675575997
MO,2.6139799743263001,0.30345285524568
MO,0.19589026913971,0.25420275089149003
MO,0.083039569887879999,0.20430544272949
MO,0.19540230823358001,0.060370994940978001
MO,-0.018804465709729001,0.22105597964377
AMZN,-0.47192001244408999,0.064574396026191
AMZN,-0.14285133454948001,-0.16309650053022001
AMZN,3.2090973399020002,1.3476938672073
AMZN,-0.77479621948641997,-0.44645941278065998
AMZN,1.1627768362349,1.6232449297972
AMZN,-0.082758382523495003,0.33809099018733002
AMZN,-0.23115832705834,-0.038333333333332997
AMZN,1.5209802279931,0.44927787406123998
AMZN,-1.0,0.58962809423206997
AEE,-0.11763069745804,-0.086590369250702001
AEE,0.065574617928576995,-0.01725768321513
AEE,0.41933058098267001,0.10656723598749
AEE,-0.0021613587866951001,0.089999999999999997
AEE,0.046383777337111999,0.021938571998403999
AEE,-0.093497764475452994,0.048594847775176003
AEE,0.15553651102342,0.0089335566722502004
AEE,-0.47801760655052999,-0.38646006271906003
AEE,0.016209996315497001,-0.15965123271196999
AEE,0.00047303519525693,0.0085867620751342005
AEE,0.089664878607747994,0.17523944661227001
AEE,0.040880526953353001,-0.072743736794445998
AEE,-1.0,0.17708333333333001
AEP,0.66026280755346001,-0.37215713301171999
AEP,-0.79195818508190996,0.11635565312843001
AEP,0.40503002194726001,0.12553261225828
AEP,0.14193335160588999,0.080081537565520999
AEP,0.0099540109321300998,0.14801833378269
AEP,0.15250723883816,0.093471113198684994
AEP,0.013912826365187,-0.28522336769758999
AEP,-0.32213520980007998,0.045372596153846
AEP,0.22778632740890001,0.034205231388330003
AEP,-0.077912142305867002,0.14813785436353999
AEP,0.26616288787310999,0.033163882837084997
AEP,-0.14621078286635,0.095126522961575005
AEP,0.32337005310120998,0.29910141206675001
AXP,-0.34240897319903002,-0.35032244643228999
AXP,0.75690509901878,-0.0096061479346782001
AXP,-0.19629817577625999,0.5593275137407
AXP,0.011914521137075,0.16877462160480999
AXP,-0.23118389861367,-0.087103069008338002
AXP,0.40496303143416001,0.17897396035756
AXP,-0.32624410371035001,-0.14257458381408
AXP,-0.69199879594222002,-0.64340638216071
AXP,2.4319436963287,1.1843665768194001
AXP,0.33004900450889002,0.059230009871668002
AXP,-0.43098532981103999,0.099021435228331997
AXP,-0.054232527231709002,0.2185711257155
AXP,0.67071985940681,0.57846207376478997
AIG,-0.17006261112939,-0.19442387102665001
AIG,-0.30880339647277999,-0.27141057934509
AIG,0.048935811337431002,0.1457216940363
AIG,-0.17932663768790999,-0.0092033796016896992
AIG,-0.21074701262587001,0.038982792751636998
AIG,0.39694589990835,0.050271141726513001
AIG,-0.55017396782507999,-0.18643594753000001
AIG,-0.95354274558218,-0.97307032590051001
AIG,61.706946595810003,0.52155172413793005
AIG,-0.22665343927593001,0.44617563739376997
AMT,-0.79610609977403002,-0.31173708920187998
AMT,-0.19016945709399999,0.47373806275579999
AMT,0.13446765616534001,0.19509372830363
AMT,-0.22829926278476001,0.16208365608056
AMP,0.53421680773582003,0.32926829268293001
AMP,-0.17398367956583,0.011192660550459
AMP,-0.63312238896473005,-0.57612048630013002
AMP,2.6482950947599999,0.48248325605358
AMP,-0.48079186733847001,-0.13744569939182999
AMP,0.10176595782099999,0.26168412570507998
AMP,0.90465127757383001,0.83697908350631001
ABC,-0.53134969344811001,0.033873343151693998
ABC,0.2433191459671,0.044871794871794997
ABC,-0.27388439551008997,0.41104294478527997
ABC,0.28526038136239001,0.085990338164251001
ABC,0.37361874919137,-0.0017793594306048999
ABC,-0.30880365455691999,-0.2054367201426
ABC,-0.37644427221366,0.46214245653392999
ABC,0.52196664790525005,0.30878404296126
ABC,0.12510572915688001,0.089976553341148999
ABC,-0.15513952000764,0.16106480236623
ABC,-0.029890261310902,0.62830013895322001
ABC,1.4262939116579001,0.28232114919641998
AME,0.035041251575176,0.23177083333333001
AME,0.27517267025932002,0.20718816067653001
AME,0.016906433609931,0.25218914185639002
AME,0.42108785510035002,0.47832167832167999
AME,-0.045221692894104,0.19205298013245001
AME,-0.10071015364558999,0.12301587301587
AME,0.14731255236828,0.47137809187279001
AME,-0.50899646437610002,-0.35494716618636002
AME,0.26526361531713999,0.26582278481013
AME,0.78811022197624003,0.53941176470588004
AME,-0.22983939910321999,0.072602216278181003
AME,0.0013202747392360001,0.33843961524760002
AME,0.19131461852786999,0.40191642267767003
AMGN,-0.089559767356672995,-0.11729746637473
AMGN,-0.052540666413203999,-0.14351523742027
AMGN,-0.020408250782745999,0.27823748448489999
AMGN,-0.26914183507593997,0.038193882505259999
AMGN,-0.061133657415261999,0.22930631332814
AMGN,-0.36811090578999001,-0.13378138473244
AMGN,-0.42839979220691998,-0.32015810276680001
AMGN,0.30714467579205001,0.24354005167959
AMGN,-0.13720605055801,-0.020432900432900001
AMGN,-0.20833330286616,-0.029520947498674
AMGN,0.025796695386787,0.16958105646630001
AMGN,0.22549832153584001,0.34247002024606998
AMGN,0.43270122685389001,0.32343387470997997
APH,-0.51687486187328002,0.22613578356304001
APH,0.17694917057532999,-0.20899250624480001
APH,0.57021999522644995,0.68210526315789
APH,-0.15076366592734,0.14956195244055001
APH,-0.18088744866542,0.20468154599891
APH,0.097289202694520002,0.40262087663805002
APH,0.16790002420090999,0.49387886597938002
APH,-0.63102174936601996,-0.48285529437135999
APH,0.66604941472359003,0.92577147623018996
APH,0.54174610591514005,0.14291901255955
APH,-0.48737682635731999,-0.14001515725654001
APH,0.33414267632563999,0.42542410222515997
APH,0.27352670404738999,0.37836166924266001
APC,-0.95071948412256002,-0.20033764772088
APC,-0.49005886626185002,-0.15728360309641001
APC,0.70632836336562999,0.064718162839248
APC,-0.14653934511205,0.27058823529412002
APC,0.069025726372886995,0.46234567901235002
APC,-0.41222693943684002,-0.081468974250738999
APC,0.34903482553498999,0.50942095588235004
APC,-0.60848093836559003,-0.41315268686253998
APC,1.2381680219866,0.61919584954604001
APC,4.1469495461800996,0.0022321428571429
APC,-1.0,0.067420266451352004
ADI,0.21305611805961999,0.21088920589634
AON,0.071483949271853003,0.20005216484089999
AON,0.093903563744480001,0.017170180395566
AON,-0.10968370342095,0.18824786324786
APA,-0.77198420480489005,-0.21701846965699001
APA,0.24085478703985999,0.14279696714406001
APA,0.97895794165795003,0.49465536306671998
APA,-0.42369963500579,0.24710234278668
APA,0.023552746259152001,0.35495352976073002
APA,-0.37895291137862003,-0.029334500875657001
APA,0.65956539781685997,0.61689971432866997
APA,-0.39944911474369998,-0.30695555142273001
APA,0.075478156618831005,0.38427478867569997
APA,1.5418039598939,0.15566540661045
APA,-0.49186176550463001,-0.24029187285079001
APA,-0.4240833182457,-0.13336277323913001
APA,1.5668528011442999,0.094777070063693999
AAPL,0.35384311187799999,-0.34615384615384998
AAPL,2.5914955012371998,0.5
AAPL,1.1607258256263,2.0065359477124001
AAPL,2.4004484119888998,1.2326086956522
AAPL,-0.84939584179116001,0.18013631937683
AAPL,0.11787590912937999,1.3349834983497999
AAPL,-0.095250077651267001,-0.56925795053004002
AAPL,-0.68459682616773998,1.4692370795734
AAPL,1.0400793735791001,0.53089700996678002
AAPL,-0.33332830953774001,0.25564236111110999
AAPL,-0.32777880171471002,0.31386104389906999
AAPL,-0.18880736833263001,0.054327808471454998
AAPL,0.16651997583834999,0.37716781035558
AMAT,-0.67161897469197995,0.050288108957569001
AMAT,0.58700924931696996,-0.35012468827929999
AMAT,4.4276247504938997,0.72217958557175999
AMAT,-0.067107080889022994,-0.23796791443849999
AMAT,-0.84389251572288004,0.049122807017543998
AMAT,0.16969766564661001,0.028428093645485
AMAT,-0.36492092745143001,-0.037398373983739998
AMAT,-0.48367242102481001,-0.42961711711711997
AMAT,1.5113103404877,0.37611056268509002
AMAT,-0.63130520167604998,-0.23772241992883
AMAT,2.5964921976120001,0.068160597572361994
AMAT,2.2384759540497998,0.54545454545454997
ADM,-0.15399482612959001,0.0049019607843137003
ADM,-0.29384879367664002,-0.13588850174216
ADM,0.27720322008453002,0.22741935483871001
ADM,-0.12529500744727001,0.46583442838370998
ADM,0.12774397763709,0.10533393097266
ADM,0.041083664629331003,0.29602595296026002
ADM,-0.17598904379916999,0.45275344180225002
ADM,-0.39859183004658,-0.37906525953047998
ADM,-0.038259515911771999,0.086021505376343996
ADM,-0.095274291084850998,-0.039284573618652001
ADM,-0.050998937325307997,-0.049202127659573998
ADM,0.28606689060902002,-0.042307692307691998
ADM,0.71494031979580996,0.58451989777291002
AIZ,-0.28979400071231998,0.42356792144026001
AIZ,-0.12463087046443,0.27040699011267
AIZ,-0.22882305273466,0.21085972850679
AIZ,-0.57602629401015004,-0.55156950672645999
AIZ,0.62765528704187001,-0.017333333333332999
AIZ,0.10315728936191999,0.30664857530528999
AIZ,0.60335535803762996,0.065939771547248005
AIZ,-0.62986663849791003,-0.15489527520700999
AIZ,0.98758408581921997,0.91268011527378001
T,-0.38904308084768002,-0.17968586387435001
T,0.6630360597003,-0.038362227960161997
T,-0.48815571107248001,-0.011507479861909999
T,1.0887718574267,-0.049670159099728002
T,0.36209339700253002,0.45977950183748001
T,0.20086834693517,0.16251748251747999
T,-0.65997574765902001,-0.31424446583253002
T,0.33589596010336997,-0.016491228070175001
T,0.068170461907349003,0.048162682839814001
T,-0.059854795083676998,0.029271613342410002
T,0.13539179316778999,0.11474867724868
T,0.73934155843766003,0.043013942450311003
ADSK,-0.42405758441342001,-0.23283261802575
ADSK,-0.19854047947806,0.71888111888112005
ADSK,2.8455515854164002,2.0878763222132002
ADSK,0.57100056131206001,0.13122529644268999
ADSK,-0.49154508588182999,-0.057535522944328003
ADSK,-0.36413420583493999,0.22985664854176999
ADSK,0.33312855950446002,-0.60510450160772
ADSK,-0.69999390794995997,0.29312977099236998
ADSK,1.6660658935663999,0.50334513970878003
ADSK,3.9070718757175,-0.20602094240838001
ADSK,-0.79021837150381002,0.16551269370259999
ADSK,-0.15117756901119001,0.42347949080621999
ADSK,0.65890116210760996,0.19356120826709
ADP,-0.1832675077143,-0.33352240499149
ADP,-0.47071780590125001,0.0090780141843971995
ADP,0.14198367273678,0.11976384593759
ADP,0.23513646414222,0.034898317850866001
ADP,-0.086279364076411999,0.073022804463851995
ADP,-0.0064171225875882002,0.0067827266561158997
ADP,-0.092880592838047005,-0.11655064001797
ADP,-0.17087378640775,0.088459583121504995
ADP,-0.062909669030478996,0.080803362914526
ADP,0.073275075375005994,0.16702679343129001
ADP,0.13749610443575999,0.054064062210702001
ADP,0.0089309659890721999,0.41928684349201001
ADP,0.26002514692578999,0.031806930693069002
AN,0.86168265585129,1.0549999999999999
AN,0.023158014013972002,0.018653690186537002
AN,-0.029182472770788,0.46257961783439
AN,-0.0043399658164093996,0.045726728361459003
AN,0.175187224418,0.13118167621030999
AN,-0.27187970727038002,-0.018867924528302001
AN,-0.28398342891425998,-0.26547842401500998
AN,-0.33155801991084999,-0.3690932311622
AN,2.5864314141286,0.93825910931173995
AN,0.037569156794005999,0.47258485639686998
AN,0.057637763371150001,0.30744680851063999
AN,-0.2105047409252,0.076756170328179996
AN,0.14552185136679999,0.25163727959698001
AZO,1.3418030898725,1.5192982456140001
AZO,-0.49083687720005997,-0.016016713091922
AZO,-0.027092841743271999,0.20608634111818999
AZO,-0.1128046446963,0.071587841802604996
AZO,-0.028712641474191999,0.0048187493155185
AZO,0.17742680636496999,0.25950953678473998
AZO,-0.11731160693004,0.037642782969885998
AZO,-0.087472417292085006,0.16312234175632001
AZO,0.037309101838467001,0.13336201333620001
AZO,0.37655119147765997,0.72448915037642003
AZO,-0.083392635026319994,0.19215671888183999
AZO,-0.0043038268264239997,0.090654521955872994
AZO,0.044784782142766003,0.34847501622323002
AVY,-0.065361102772679994,0.030065597667638
AVY,0.27028200429609001,0.080488236334689003
AVY,-0.29026221927694001,-0.082842174197772997
AVY,0.16850463834818,0.070510531952874003
AVY,-0.19363480591266999,-0.078372519593130005
AVY,0.10704044431871999,0.22905735480368999
AVY,-0.33208272254014998,-0.21772412777860001
AVY,-0.40655181829019998,-0.38407978923598002
AVY,0.49204150167524002,0.11487931561259
AVY,0.82948538896905999,0.16031789531377999
AVY,-0.59331119537748001,-0.32262635805384998
AVY,1.0989448489078999,0.21757322175732
AVY,0.19872580225709,0.43728522336769998
AVP,-0.062165114124617997,-0.028822055137844999
AVP,0.0014212756427679999,0.15870967741934999
AVP,0.19444340955368,0.25241276911656002
AVP,-0.062025858338105998,0.1470065204505
AVP,-0.42296125523139999,-0.26227390180879001
AVP,0.094863096576288997,0.15726795096321999
AVP,1.0621528779611999,0.19642857142857001
AVP,-0.49451863374367,-0.39210726030863002
AVP,-0.13763595972022999,0.31086142322096999
AVP,0.27352288874192998,-0.077460317460318007
AVP,-0.37693979016663998,-0.39883000688231002
AVP,-0.059387472509586002,-0.17801946193474999
AVP,-1.0,0.19916434540389999
BHI,-0.66826741956860003,-0.12247353224254
BHI,-0.62997554913427001,-0.11735673156019
BHI,1.0424905480791,-0.00093196644920786004
BHI,-0.087844587363166998,0.32680348258705999
BHI,-0.078909221534519,0.42441996719005998
BHI,-0.30182657470947999,0.22836459361632
BHI,-0.30642407324638998,0.086257701580498003
BHI,-0.68955153626454002,-0.60456226880395003
BHI,0.29909751577146998,0.26223885251013002
BHI,6.5108663457905003,0.41230237154150001
BHI,-0.53934911460511004,-0.14920412803918001
BHI,-0.62179768358231002,-0.16015625
BHI,0.84427010269999003,0.35275397796817998
BLL,0.32338333261923002,0.53472222222221999
BLL,0.61850125181796001,0.44796380090498
BLL,-0.24791346287171001,0.16328124999999999
BLL,-0.0053332241566286,0.47683008730692
BLL,-0.33557028743312001,-0.096862210095498003
BLL,0.14151230253707001,0.097683786505538994
BLL,-0.049500343443651,0.032110091743118997
BLL,-0.30437535164369001,-0.075555555555556
BLL,0.32691198360813001,0.24278846153846001
BLL,0.15611263964531999,0.31605415860734998
BLL,-0.33500341705559999,0.049676660787771998
BLL,0.43957853150233001,0.25315037804536999
BLL,0.20476410458585001,0.15441340782123
BAC,0.29447971588420002,0.37227550130775999
BAC,0.063640227605546995,0.10482846251588
BAC,-0.043025208800095999,0.15641173087981999
BAC,0.37750852333846002,0.16832421680755999
BAC,-0.25374981445942002,-0.017876143860396002
BAC,0.11636857354719,0.15687973997832999
BAC,-0.40611564941945999,-0.22719610413935001
BAC,-0.52669059914313998,-0.65874939408627997
BAC,6.9574431047697001,0.069602272727272999
BAC,-0.34751195207482,-0.11420982735724
BAC,2.9965083314090002,1.0881294964029
BAC,-0.53615418638975998,0.34108527131783001
BK,-0.32009896742522997,-0.26073564051458997
BK,-0.30281139498755999,-0.41274509803921999
BK,0.94268422273318997,0.46535893155259
BK,-0.20573491781042999,0.0091142124750782996
BK,-0.24138293838652,-0.047135196161445
BK,0.13524782409201999,0.23607819905213001
BK,0.93094475767697005,0.16846393481908001
BK,-0.60464477026536001,-0.41899097621001002
BK,0.58288819466261999,-0.01270737733851
BK,-0.61530583413128004,-0.34072847682119001
BK,0.31937891069983998,0.29080863887494002
BK,0.37807242114083001,0.35953307392995998
BCR,0.41715166722456998,0.38530927835051998
BCR,-0.21446721684514,-0.10077519379845
BCR,0.13836782690525001,0.40068965517241001
BCR,0.40018428592298,0.57508616445101002
BCR,-0.19397575467444,0.030321975617381001
BCR,-0.011430173172941999,0.25864684466019
BCR,0.038872010028956003,0.14258165602025
BCR,-0.27343413209442002,-0.11118143459916
BCR,-0.15671803180628999,-0.075480655115120004
BCR,0.018460766405828999,0.17804878048780001
BCR,-0.20717825201213999,-0.068322981366460006
BCR,0.041684197414691003,0.14315789473684001
BCR,0.40074289347139003,0.37037037037037002
BAX,0.078823951695931996,0.21444746376811999
BAX,-0.50030679602447004,-0.47790415812046
BAX,-0.097721165184460002,0.089999999999999997
BAX,0.47600281267033001,0.13171690694626001
BAX,-0.022244872743018,0.090040532715691998
BAX,0.41498369379094002,0.23213811420982999
BAX,-0.20806922744163001,0.25134727311921001
BAX,-0.28476160421808,-0.076830318690783994
BAX,-0.088317937222720994,0.094980406792311997
BAX,-0.23160114848409999,-0.13735514655760001
BAX,-0.063030849848223006,-0.022520742789411002
BAX,0.24034373360649,0.34721099434114999
BAX,0.10464650059381,0.043354335433543001
BBT,-0.24080240126597999,-0.032162958992227
BBT,-0.13328157225109,0.024369980614788001
BBT,-0.02680417208531,0.044606650446066001
BBT,0.38679336817396998,0.088250517598344
BBT,-0.31863443304455003,-0.0033293697978597002
BBT,-0.032829940735876001,0.048198520639466003
BBT,-0.22620246728460999,-0.30184384247667001
BBT,-0.26199706002939999,-0.1046625366808
BBT,0.40291168689793,-0.076110706482155996
BBT,0.80678107294936996,0.036263303113914
BBT,0.033343927069212999,-0.04260174971472
BBT,-0.27151518582470002,0.15653555820421
BBT,-0.15703985058075001,0.28203366540708003
BDX,0.051844674483645999,-0.074208144796379993
BDX,-0.19488239428890999,0.3405017921147
BDX,0.20026003132485001,0.38065143412737001
BDX,0.19264003632637999,0.057746478873238999
BDX,-0.10924974759199001,0.16760985352863
BDX,0.025082456988379999,0.19144689950106999
BDX,0.067163368105969998,-0.18174204355109
BDX,-0.33228434826228997,0.15309255739142999
BDX,0.026371676107991002,0.071772761856453995
BDX,-0.044303653977547,-0.1159488878372
BDX,-0.15709350534922001,0.046440042826552001
